Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2020-09-08,111.62918853759766,228.55245971679688,101.5055160522461,161.0800018310547,143.21263122558594,241.27000427246094,38.01940155029297,72.58345794677734,134.1999969482422,44.75086212158203,196.74832153320312,260.7462158203125,159.0601806640625,106.16930389404297,46.60337829589844,141.7389373779297,95.29428100585938,47.166229248046875,206.41738891601562,153.7388916015625,74.90985870361328,199.57212829589844,111.39990234375,130.43251037597656,109.12525177001953,299.77764892578125,197.8984375,55.40558624267578,33.6255989074707,134.77337646484375
2020-09-09,116.0816879272461,232.71267700195312,101.61322784423828,160.77999877929688,147.23361206054688,250.42999267578125,38.142967224121094,73.55773162841797,133.36000061035156,45.96463394165039,196.4956817626953,268.2801818847656,160.4932403564453,107.0890121459961,47.27989959716797,144.08746337890625,96.20030975341797,47.526058197021484,208.4759521484375,156.12261962890625,76.30322265625,208.0706329345703,113.55436706542969,132.55299377441406,109.840576171875,304.4316101074219,201.79470825195312,55.479515075683594,32.927005767822266,136.1751251220703
2020-09-10,112.2921142578125,228.04075622558594,100.62432098388672,157.69000244140625,144.50473022460938,247.8000030517578,37.610694885253906,71.82976531982422,133.22000122070312,45.469791412353516,194.34823608398438,264.07745361328125,159.0601806640625,105.59996795654297,46.65102005004883,141.40208435058594,95.20845031738281,47.34614562988281,209.95465087890625,153.7200164794922,75.12560272216797,202.2408447265625,113.44564819335938,131.1617431640625,108.07161712646484,297.1921081542969,199.3026580810547,55.00824737548828,32.293617248535156,133.17694091796875
2020-09-11,110.81784057617188,230.47621154785156,101.20198059082031,160.22999572753906,148.33287048339844,243.10000610351562,37.90534591674805,71.406982421875,131.75,46.54350662231445,195.2324676513672,267.5926208496094,161.17100524902344,106.3882827758789,46.95592498779297,142.23944091796875,96.39105224609375,48.349884033203125,210.6891632080078,156.56546020507812,75.94365692138672,200.92124938964844,116.61804962158203,132.5433807373047,109.61825561523438,295.36004638671875,198.45220947265625,55.24850082397461,32.321563720703125,133.06983947753906
2020-09-14,114.14238739013672,233.83084106445312,105.03034210205078,165.35000610351562,148.02430725097656,246.63999938964844,38.37107849121094,71.0393295288086,131.25,46.76759338378906,195.64059448242188,271.7760314941406,163.126953125,106.94012451171875,47.07979965209961,142.78807067871094,97.72623443603516,48.40715408325195,213.16329956054688,158.72312927246094,76.20624542236328,202.2802276611328,117.88307189941406,133.01353454589844,110.64289855957031,302.30609130859375,202.70448303222656,55.738243103027344,32.703460693359375,133.6733856201172
2020-09-15,114.32048034667969,235.34710693359375,104.45267486572266,163.49000549316406,143.28976440429688,251.67999267578125,38.589691162109375,70.17533874511719,131.24000549316406,47.682586669921875,192.39512634277344,276.5501403808594,162.9623565673828,107.24668884277344,47.64197540283203,143.30783081054688,94.68391418457031,48.731719970703125,214.91259765625,156.94236755371094,76.25151824951172,205.59889221191406,117.87318420410156,133.01353454589844,108.4099349975586,300.99334716796875,203.1099090576172,55.996971130371094,32.85249328613281,133.71234130859375
2020-09-16,110.94647216796875,234.78797912597656,103.76730346679688,167.4600067138672,145.71006774902344,250.60000610351562,38.418609619140625,72.20661926269531,132.08999633789062,46.40346145629883,194.999267578125,272.7250671386719,164.6084442138672,108.8058090209961,47.99452209472656,142.83619689941406,95.08447265625,48.48352813720703,217.27076721191406,159.71243286132812,77.48299407958984,201.92572021484375,117.20114135742188,132.12123107910156,109.39591217041016,300.29766845703125,202.8528289794922,55.78444290161133,33.79326248168945,132.6415252685547
2020-09-17,109.17536163330078,235.0912322998047,102.474853515625,167.52999877929688,148.37142944335938,244.52999877929688,38.37107849121094,72.41802978515625,130.22000122070312,47.58921813964844,189.31488037109375,271.10784912109375,164.93765258789062,109.4189453125,47.94688034057617,141.65231323242188,93.99725341796875,48.254425048828125,215.1155548095703,162.4165496826172,77.54637145996094,199.81832885742188,114.99726867675781,131.94850158691406,108.84493255615234,298.7889709472656,202.99127197265625,55.98773956298828,34.65951919555664,133.06011962890625
2020-09-18,105.71229553222656,234.7500762939453,101.28031921386719,161.13999938964844,146.94432067871094,242.77999877929688,37.83881759643555,71.88491821289062,128.6300048828125,47.029022216796875,189.3440399169922,266.4886779785156,163.34967041015625,107.5269775390625,47.537166595458984,143.5869598388672,93.79696655273438,48.15896224975586,212.88302612304688,159.75010681152344,77.70030975341797,197.33673095703125,113.31718444824219,131.80458068847656,107.88794708251953,301.7672119140625,200.3607940673828,55.76596450805664,34.39870834350586,131.69728088378906
2020-09-21,108.9181137084961,230.45724487304688,96.12034606933594,156.35000610351562,140.13661193847656,245.0500030517578,37.10694122314453,70.12939453125,125.41000366210938,44.73219299316406,188.50836181640625,263.738525390625,156.2521209716797,105.32844543457031,47.37518310546875,139.65994262695312,90.89769744873047,46.86072540283203,209.15248107910156,152.0334930419922,75.2735824584961,199.4539337158203,112.04228210449219,131.1713409423828,105.79998016357422,293.11651611328125,195.25807189941406,55.082176208496094,33.33685302734375,133.43002319335938
