Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DOW,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
21/09/2018,52.49706268,183.5173035,105.1977997,360.0321655,142.3097687,155.5200043,43.50215912,101.7454681,,108.2275772,219.0948029,195.5032349,148.6003265,120.4076538,42.36613083,130.2879486,105.40979,41.67023468,152.1608429,190.4477997,60.79800797,109.5313568,82.79328918,77.9058075,123.6501617,252.8536987,146.493988,46.20285034,63.53662109,89.83657074
24/09/2018,53.25197983,185.4052429,104.2017822,355.9311218,140.1438446,158.7799988,43.39464951,102.9970245,,110.5509338,216.8232574,191.4530792,146.9308929,119.3575211,42.59312057,128.090332,104.3990707,41.21397781,150.3290405,187.9651794,60.52437592,109.9243622,81.55451965,76.49873352,122.169342,253.5078735,145.5762939,45.45572662,62.84032822,88.91854095
25/09/2018,53.58964539,184.7341766,104.2207489,355.1960144,140.2257843,158.8699951,43.42153168,103.6269989,,111.3940125,216.4508514,190.96521,147.0196991,118.4664993,41.68514633,126.4216309,104.1038971,40.86508942,153.182663,185.4385529,60.41321564,109.7134857,82.05776215,75.4548111,120.7529526,249.8573608,146.0351257,45.03971481,62.84903336,89.08715057
26/09/2018,53.16274643,185.0652618,102.4563828,353.0681458,139.3885803,158.3300018,43.36777496,102.4342346,,112.9429321,213.08078,191.020462,147.1972656,120.6144867,41.49448013,125.9839172,102.8785172,41.01716995,152.5843201,185.8171234,60.13956833,109.2629089,81.00288391,75.58188629,119.1066132,249.2884827,145.7324982,45.11612701,63.50182343,88.60939026
27/09/2018,54.25533295,186.9084625,102.3046188,355.350769,138.7515411,160.4299927,43.29611206,102.871048,,113.7565918,212.0194397,190.3945007,146.8420868,120.5269775,41.65790176,126.0386276,102.431282,41.16030884,153.2931061,184.9719238,60.47306824,109.6751404,81.81581879,75.21878815,118.7571182,250.9383087,146.4647064,45.49818039,64.2416153,88.17848206
28/09/2018,54.44587326,185.4768524,101.0145264,359.7129517,138.7697449,159.0299988,43.58277512,102.7114334,,114.6388779,208.7610626,190.6798401,147.765625,120.2962723,42.93815994,125.9930344,100.928627,41.32133484,153.992691,185.5001678,60.66119385,109.636795,81.99002075,75.55465698,119.2997971,252.2563477,146.5330505,45.32837677,63.44957733,87.97238922
01/10/2018,54.8124733,185.1368713,102.3520355,369.7625122,138.5786438,159.8600006,43.77986145,104.4837646,,113.952652,209.7758026,191.094101,149.4269562,121.7203293,42.17546082,127.3790894,101.5189438,41.35712051,153.4219666,186.8031006,61.16569901,110.8254776,81.73838806,75.95406342,118.6191788,255.1578064,147.2164764,45.71042252,63.06661606,88.43141937
02/10/2018,55.29967499,185.8168335,102.8168564,373.7088318,140.8901062,157.2599945,43.90528107,104.7777634,,115.3447189,210.4647369,188.4706879,149.0588837,122.3170166,43.67360687,128.0994415,101.9393539,41.6076088,152.0503998,189.9019775,61.35382462,110.3845062,80.10285187,76.58045197,119.1158066,256.6084595,146.1230316,46.20285034,63.96309662,89.13398743
03/10/2018,55.97258759,185.1278992,102.873764,379.444519,143.9842072,159.1000061,44.02174377,105.2565384,,114.6094742,212.0566864,187.5410004,148.4753113,121.8953552,44.27287674,126.7772751,102.8964005,41.03506851,151.5717163,189.9459534,61.02887344,110.4036713,79.84155273,75.37310028,119.1434021,256.8645325,145.8300934,46.09248352,64.23293304,88.12227631
04/10/2018,54.98854065,182.0587921,102.5691223,377.210144,142.6464539,154.8999939,43.63393021,104.9541473,,113.8448257,211.7773895,183.0397797,147.8737793,120.3758392,43.70085526,127.069046,103.8241119,41.01716995,152.6211243,188.255722,60.90061569,108.1221848,77.59632111,74.36546326,120.2930679,254.4181671,143.2819824,46.71225739,63.83254242,88.2534256
05/10/2018,54.096138,182.5509949,102.0835876,373.8055115,139.5159607,155.0700073,43.40844727,105.2733383,,112.5213852,210.1295929,180.7661896,147.2992401,118.5619888,42.70207977,126.8410645,103.2386627,41.04401398,153.3299255,187.6834412,60.73814774,107.4894943,77.53825378,74.57424927,119.6860733,255.252594,141.9151611,46.6443367,63.11014175,87.4103241
08/10/2018,53.97072601,183.937851,101.8551178,373.128479,139.5523529,148.6499939,42.85829163,104.8617477,,113.7369766,209.7944183,182.6347656,148.0084686,118.052803,42.70207977,127.1055298,103.8691483,41.58076477,154.4345245,188.7223053,61.10584641,106.2624664,77.64472198,74.80118561,121.093277,255.0724182,138.5273743,46.71225739,64.53755188,88.70306396
09/10/2018,54.71840668,184.3225708,101.5409698,372.8092957,136.0123749,148.5,42.83124161,106.5248871,,114.5898666,207.5228729,180.1862488,144.489151,117.1379089,42.26626205,126.9322815,103.1485901,41.50025558,156.3308258,185.2448578,61.8583374,107.6141281,77.82858276,74.61962128,121.0288696,256.115448,138.937439,47.20412064,64.02403259,90.9419632
10/10/2018,52.18351746,180.0276794,98.59923553,355.4281616,130.7888031,137.8099976,41.1537056,102.9802246,,110.6391754,200.0564575,178.2992096,140.610733,113.5181274,40.67729187,125.591835,100.4014435,40.86508942,154.9868317,177.9643097,60.24219131,101.766571,72.52518463,73.92971802,117.8833542,249.4496613,132.3083344,46.63757324,62.93604279,89.70542908
11/10/2018,51.72285461,173.4511414,96.70476532,346.3748474,128.2862701,139.2400055,39.79182816,99.47755432,,108.9628143,198.2690125,174.6541138,137.9173431,110.5984344,40.15975189,122.0446472,97.39310455,39.93471146,150.0161133,173.1927338,58.46357727,101.5269165,72.10903168,71.59671783,114.333168,243.7984314,130.5607605,45.77915573,61.70885468,87.98176575
12/10/2018,53.57035446,176.6186371,98.05662537,348.3093567,129.2873077,146.7400055,41.22585678,98.92316437,,110.3940887,199.1068573,177.1670532,140.2336578,112.054306,40.74993515,122.0719833,96.33026886,39.97049332,150.7985077,174.5133057,59.69491959,105.0354385,73.46390533,71.76918793,113.7261276,246.1594238,136.7407379,46.12252808,63.97181702,88.81546783
15/10/2018,52.42470551,175.0080566,97.69484711,347.1196899,129.0415497,141.9499969,40.28787231,98.22599792,,111.2077637,200.3636932,175.9704132,140.24263,112.2770538,40.43214798,122.1449203,95.78083801,40.17625427,150.6604156,175.1383514,59.39562988,103.1469727,72.57354736,72.74053192,113.4869919,246.7662964,133.977829,46.01092148,65.03366089,87.88807678
16/10/2018,53.5799942,181.0477295,99.26564789,356.1825867,130.7797241,147.4400024,41.32506561,98.70478058,,113.9036407,206.3963623,178.1887817,143.2501831,115.4513397,41.71238708,124.5249329,97.83444214,40.69512177,151.028656,178.122757,60.90061569,106.40625,74.98332977,73.53937531,114.7378387,258.4480286,138.3809509,46.09677505,66.39141083,89.75227356
17/10/2018,53.34845734,181.4324951,99.33231354,353.5227051,128.6229401,147.0099945,41.43328857,98.51998138,,114.8251419,212.5221863,170.447464,141.8945313,106.644516,41.66698837,127.169342,98.92428589,41.0261116,153.5140533,178.6509705,61.41368103,106.1282654,74.01554871,74.31099701,116.2922211,253.4510651,139.0741272,46.31995773,67.00067902,90.45484161
18/10/2018,52.10151672,181.3877411,97.90428162,347.5742188,123.5814285,142.8399963,41.00037766,98.67118835,,113.893837,209.4220581,166.0935211,139.3269196,103.8600464,40.83165741,127.2058182,97.35707855,40.80247498,153.5508423,176.4060669,61.74716949,104.0097198,73.16389465,73.48401642,115.09655,252.9864044,135.9890137,46.91225815,66.65251923,90.0894928
19/10/2018,52.89501953,180.5645752,101.6076202,344.5855103,120.2661362,140.4900055,40.89214706,99.23397064,,116.560318,211.2933197,165.5504608,137.7827148,102.7064972,39.9509201,126.795517,97.19494629,41.44658279,154.1768341,175.9394836,61.86689377,104.1630936,71.81867981,79.94959259,115.9519119,251.5546112,136.7602844,47.12686539,67.32268524,91.00754547
22/10/2018,53.21821213,177.1823425,99.49414063,344.3146667,117.8758316,142.9499969,41.27095795,98.45278168,,115.9427109,206.3032684,164.5379333,137.0105896,103.4384232,40.8679657,126.4580765,95.79885101,41.12452698,153.3851471,177.2688446,62.05501556,105.0929337,72.48645782,79.30852509,114.1124268,248.6058044,137.3070068,47.19553375,67.58381653,90.99815369
23/10/2018,53.71989441,176.8423309,99.37038422,338.5789795,108.964859,140.6600037,40.96429825,95.2525177,,115.5309753,203.4731445,164.3354187,135.2060852,104.3851318,40.40491104,126.6860428,94.79907227,41.47341537,163.0689392,169.5128632,61.65311813,103.6262741,70.98641205,79.82137299,113.8640976,251.1374207,135.8230286,49.10979843,67.24438477,91.61643982
24/10/2018,51.87720871,168.109375,96.95228577,343.0281982,102.8837814,133.2599945,39.74673843,92.57300568,,109.413765,194.7406311,162.8994141,130.4837494,101.2028885,38.51631165,125.354744,93.03368378,41.80441666,163.2530823,162.4611969,60.31915283,98.085495,69.79605103,81.92771912,111.8038788,243.0399017,131.0781708,49.29006577,64.58105469,91.39160919
25/10/2018,53.01320648,168.3062286,98.62783051,351.8493958,105.8968201,140.8000031,41.0093956,93.72376251,,111.9135895,199.2371826,164.8324432,132.4049835,100.598259,40.23239136,126.2665939,94.44779968,41.6076088,161.3752289,162.8574066,59.82318115,103.8179932,70.74446869,81.50645447,111.5095444,250.5495453,137.1898499,48.44023895,65.92141724,92.90917206
26/10/2018,52.16905212,166.409317,96.39060211,347.4968567,105.3656616,135.5200043,39.90908051,93.68175507,,110.962677,197.7011108,158.5363159,131.1121979,99.27765656,41.48539352,124.8988037,93.15077972,41.07979202,159.5618134,162.8221283,60.19944,102.5334549,69.74764252,80.46243286,111.555542,244.8034821,134.475708,47.65049744,66.34790039,92.68436432
29/10/2018,51.18981934,168.386734,96.33350372,324.592804,104.3857269,130.9900055,39.53930283,91.49785614,,110.8156281,199.6841125,159.429184,130.6937561,95.18051147,41.22208023,125.4276962,94.43878937,41.56287766,159.460556,163.5616455,61.09728622,99.55217743,69.86379242,80.81045532,112.5028839,243.2295685,131.1465759,48.48315811,66.86140442,93.48999786
30/10/2018,51.44548798,169.1830597,97.18076324,338.4436035,107.5728073,132.1699982,40.20671463,93.11058044,,112.5017853,204.1434174,162.2274628,132.4541321,91.80735779,43.3649025,128.3456573,96.10508728,42.60955429,164.3024139,167.1006927,62.3115387,99.43713379,72.10903168,81.68045807,115.7679596,244.8983459,129.6137543,49.94245911,68.58473969,95.94433594
31/10/2018,52.78648376,172.5026703,97.79957581,343.2313538,111.1079102,137.2400055,41.26193237,93.78256989,,112.5703964,209.8130646,161.8960724,134.1774597,91.83122253,42.56588745,127.6526413,98.19471741,42.83320999,162.8388214,167.4968719,62.94431686,102.3896713,72.62195587,81.21340942,115.0873489,247.8092804,134.5831146,49.00678635,69.4289856,93.93964386
01/11/2018,53.59687424,172.6010895,99.04669952,351.1723328,114.2033539,139.5899963,41.17174149,93.37935638,,113.8154144,211.3026123,166.111969,133.8346252,92.94499969,43.78257751,128.4095306,98.15869904,42.70796204,160.9793854,169.2223511,62.52531433,101.536499,74.31555176,82.04676056,115.1517181,247.4110718,137.4924622,48.11403656,69.54212952,94.22066498
02/11/2018,50.04177094,167.3756561,98.73254395,346.0266724,115.2016296,136.7899933,41.01841736,96.36966705,,112.9135208,213.8348389,165.624054,134.7889404,92.02215576,42.77471924,128.2818146,97.61827087,42.94055176,162.7007599,169.7417755,61.79848099,101.766571,74.11232758,82.24825287,114.8758163,247.4868927,136.467392,48.61192322,69.01993561,94.93261719
05/11/2018,48.62116241,169.9346771,100.1605453,350.118042,115.7694244,135.4400024,41.61366653,99.90593719,,113.1781998,212.9318237,167.704361,136.3639984,95.5146637,43.55557632,129.6678619,98.25775909,43.55781937,166.0514221,170.1291351,62.52531433,103.0606918,75.03170013,83.52121735,116.375,247.4868927,136.4868927,49.10979843,69.60305786,96.40336609
06/11/2018,49.14695358,170.6773834,99.94158936,354.460907,118.4436417,133.9499969,41.93835831,99.87234497,,114.413414,212.4477081,167.5386963,137.5406647,97.94905853,43.17182541,130.0052643,98.71712494,43.93355179,168.1870117,171.9338379,62.68778992,103.2619934,74.10264587,83.80511475,118.278862,249.885788,137.4534302,49.10979843,70.15139771,96.79679871
07/11/2018,50.63749695,176.8244324,102.1597595,359.8290405,123.727951,141.7899933,43.20101929,101.5270767,,114.7467194,215.3150635,172.3436737,139.1620789,99.31743622,44.51495361,131.9931641,100.4104614,44.16614914,169.6045837,177.2071838,64.20132446,107.3265228,75.45755005,83.60362244,119.8240433,260.4013367,141.348877,49.48750305,71.29158783,97.72420502
08/11/2018,50.46081924,175.392807,103.2926483,360.2760315,120.3302231,141.8699951,43.68804169,100.2587357,,113.7173843,215.6595459,173.0524445,139.4863281,99.40605927,44.76164627,132.4946747,101.2210846,44.13036728,170.7368164,179.6546021,64.54338074,107.1252365,75.27366638,83.6677475,120.4770432,262.3165894,141.7882385,50.01972198,72.14038849,98.24878693
09/11/2018,49.48785782,172.8337708,103.0832062,358.8865051,116.2273407,136.9199982,42.48851395,100.3847198,,115.6780243,207.2808075,171.20224,139.2732697,99.53496552,43.95760345,132.5311279,100.2393265,44.44347382,171.1602783,177.0399475,64.01322174,105.0354385,73.89942169,84.6293335,120.513855,262.2217407,140.5190277,50.18281555,72.09664154,98.88579559
12/11/2018,46.99494553,171.4020996,101.3791122,346.9249268,114.4781113,130.5,41.14468384,98.60398865,,114.4036102,191.8266754,165.1638184,137.2441559,97.40794373,42.62361526,132.7864838,98.13167572,44.61344528,169.7150574,173.4656677,63.86782455,102.447197,72.68001556,84.89490509,116.8440552,258.2678528,136.408783,50.40600967,71.5891037,97.30265808
13/11/2018,46.5254097,171.3931732,102.6833649,339.6177673,115.3573227,132.1600037,40.69372559,96.89046478,,114.5506516,190.8957062,164.7680511,136.8272247,97.35959625,43.29974747,131.9293365,98.70811462,44.60448837,169.383667,174.6365356,63.7994194,102.5142822,72.77679443,85.60009003,116.6325073,255.2715149,136.408783,50.35449982,71.68533325,96.43145752
14/11/2018,45.2111969,170.3283844,102.5976868,334.9633484,114.5697021,129.3500061,39.98123169,97.20124054,,114.8153458,188.5124054,165.5964661,136.6882782,96.84394073,43.02563477,131.5372162,96.67253876,44.51503372,169.2363892,174.3636475,63.35477448,101.060524,72.77679443,85.61840057,113.1650925,251.232193,136.1842804,50.59485245,71.33531189,95.11058807
15/11/2018,46.3269577,173.4008484,104.3398514,331.9024658,118.5260773,132.4900055,42.18186188,99.19446564,,114.8055344,189.6761169,163.2584076,137.6758423,97.84301758,43.95760345,131.765152,99.14045715,44.49715042,168.9694824,180.3941345,63.99610138,103.2844772,71.93483734,85.92978668,115.5104294,251.2132874,138.7272034,50.71503448,72.00912476,93.24642944
16/11/2018,46.84005737,174.9596252,104.2065659,326.4415588,119.0206299,132.5500031,41.80307388,100.9841003,,113.9036407,188.1679382,162.9454803,138.4025726,97.94774628,44.61545944,133.1238708,99.06840515,44.88181686,172.6791382,183.994751,65.03932953,104.2568588,72.331604,85.92063141,118.4352112,257.0636292,137.1036377,51.68504333,72.21038055,91.51341248
19/11/2018,44.98368073,175.6173706,103.0546417,311.8563538,115.375618,121.0100021,41.26193237,101.289444,,113.1487885,184.5371704,159.7881775,137.3963318,96.93257904,43.85710144,134.7105103,99.82501221,45.18598557,171.8782654,180.9839325,65.28731537,100.7235413,70.18315887,85.4352417,120.0447693,252.2658081,131.8025665,52.03699112,71.68533325,90.66092682
20/11/2018,42.83445358,176.9959564,100.9983063,308.7080994,111.9779129,120.6699982,40.12554169,98.47348785,,109.6686554,178.1320801,155.6091309,134.2100067,94.42688751,43.29974747,133.5433044,97.68131256,44.1750946,169.1075134,176.5204773,63.94480133,97.92194366,68.8282547,84.3454361,118.0673065,247.9515533,130.4431,51.04122162,69.82145691,88.20658875
21/11/2018,42.78606415,173.689209,101.3886337,308.3388062,113.4432373,123.5899963,40.48629379,99.72031403,,110.8058243,179.30513,155.8392487,134.2565765,95.5306778,42.97081375,129.4763794,96.95175934,43.59360504,168.1961823,176.1128082,63.95334625,99.26979065,70.03799438,83.71353912,117.5062714,247.0507355,131.470047,50.78370667,69.79520416,88.21595764
23/11/2018,41.69933701,173.5090027,100.6651077,303.4804077,112.0237122,122.0299988,40.17062759,96.3530426,,109.8745193,176.0467072,155.4250336,133.473938,94.41882324,42.52310944,129.6952362,96.06005096,43.85303879,167.4689941,174.4375458,63.8507309,99.23126984,69.18634796,83.83260345,116.4393768,248.0652771,129.9540558,50.33733749,70.7140274,89.08715057
26/11/2018,42.2632637,175.067749,104.4160156,307.4059753,114.29496,126.4100037,41.0995903,97.52355957,,110.3352737,180.9250183,156.3179016,133.4366608,96.32830811,43.35456848,129.7319489,98.4108963,43.718853,169.2732239,177.1498413,64.5091629,102.5046616,70.36702728,84.1989212,119.8791885,252.3700714,132.9566956,50.79228592,71.49284363,89.13398743
27/11/2018,42.1713028,177.5906219,104.8253708,309.028717,114.1118011,127.5400009,41.59563065,97.7186203,,111.6587067,180.2826233,159.4476013,133.1292267,96.70698547,43.9210434,131.429657,98.82521057,44.16614914,169.9544067,177.8855133,65.27876282,103.1496887,69.76700592,84.91323853,119.2078018,257.1015625,132.9273529,52.06273651,73.08544922,89.03095245
28/11/2018,43.79288864,181.4830017,107.4719391,324.0609131,119.7624359,140.6399994,42.6508522,100.2037888,,113.8154144,184.6582031,164.2997894,134.4429169,99.09989929,44.64286804,134.3845673,99.9240799,44.47030258,172.9184418,181.1207886,66.03979492,106.9814606,72.2542038,85.17883301,120.2103271,266.3937988,138.2772827,51.5562706,74.0655365,91.29792786
29/11/2018,43.45647812,182.338974,105.9677963,332.8644409,119.2678757,139.7200012,42.69595337,100.8059769,,114.3153687,182.1343994,162.6607819,135.7845459,97.87523651,43.58297729,133.8431396,99.13145447,44.16374588,174.2163849,181.3157654,66.62126923,106.0861206,71.94448853,85.00481415,120.1459274,267.9108582,136.0473328,51.03264999,74.24929047,91.13868713
30/11/2018,43.22170639,187.6369476,106.8816986,336.9455872,124.2499771,142.7599945,43.17395782,100.8823242,,113.2174149,178.2458649,166.9759521,136.7255402,100.1231155,45.054039,134.8066711,100.1492462,45.44411469,174.5960846,184.2940063,67.84407043,106.7600327,72.91514587,86.55252075,119.9067917,267.6350403,138.6000519,51.76229477,74.09177399,91.47594452
03/12/2018,44.73197556,182.8435211,106.967392,349.7720032,127.2538757,144.1499939,43.95861053,102.3496857,,113.4624939,179.1245422,168.290863,138.8032074,100.9610291,45.80325699,134.1735077,101.0949936,44.80392456,171.6878815,185.0385284,67.74147797,107.9153519,75.6523819,85.46271515,119.6676636,272.3626099,141.8178711,49.92529297,74.98434448,92.50637817
04/12/2018,42.76426315,178.1852722,102.4739075,332.8061523,118.434494,139.2400055,42.7049675,99.44042206,,110.6489792,172.282196,162.3274384,132.933548,97.9719162,43.62867355,134.0083313,96.58247375,44.70473862,171.3822327,179.2239685,66.87781525,104.4783096,73.56548309,85.45355988,116.5221558,264.9621582,135.5973969,49.86520767,72.47290039,89.75227356
06/12/2018,42.28747177,179.3114929,103.0546417,322.5061646,117.5644608,142.0599976,43.64294434,98.31235504,,112.080246,172.0765686,162.9386292,131.8900604,99.83306885,44.19515991,133.8981628,94.74502563,44.52441406,171.7619629,179.6494141,67.01461792,105.1233597,73.32283783,85.67337036,115.3448792,263.3450928,137.9545288,49.85661697,72.57791901,89.26248169
07/12/2018,40.77962112,172.4908295,101.5599899,314.0718384,113.1501694,135.9499969,41.88424301,97.95610809,,110.6279984,167.9450226,160.0031738,129.2347412,96.15106201,42.24899673,133.4576874,93.03368378,44.26293564,169.4557648,175.713913,65.60371399,100.9161148,71.18738556,84.66597748,114.3454132,256.0491333,134.1009827,49.51325607,71.04655457,87.77430725
10/12/2018,41.04827881,174.8785095,100.7127151,317.1132813,113.0036469,137.2700043,42.26304245,97.48962402,,110.5094376,167.1598206,158.9845886,128.5266571,97.59325409,43.13528442,133.3016815,91.29534149,44.39818192,171.0209961,175.7848511,66.20227051,103.5829239,70.38175964,85.19713593,113.8271942,253.5284576,134.854126,50.01972198,71.02030182,88.48071289
11/12/2018,40.81350327,176.761673,100.341423,312.9155273,112.8662643,136.7899933,42.47047424,97.93915558,,110.6181183,165.2623138,159.4661255,127.4645386,97.39987946,43.29060745,134.4396057,90.40364075,44.66867828,170.0392609,175.0225525,65.93720245,104.5457001,71.4106369,86.00305176,111.9485779,254.1848145,133.8075867,50.51759338,71.5891037,88.39594269
12/12/2018,40.92726898,176.9688873,102.3215942,317.443634,114.8169861,140.0899963,42.76810074,98.06638336,,110.855217,165.1688538,161.3181152,128.8434448,97.61741638,43.7017746,134.9902191,90.9890976,44.38014603,169.9373779,177.1055298,66.70678711,105.0174484,72.13864136,86.1129303,112.9110184,257.4380188,134.7758789,49.14413452,72.14038849,87.69895172
13/12/2018,41.37501526,177.9779968,101.5790253,316.2581482,115.3023605,141.1399994,42.8132019,98.33779907,,112.0209656,164.439743,161.0032501,129.3372498,97.27097321,44.12207031,135.6693115,91.0791626,44.60556412,172.669632,179.161911,67.56188965,105.3736801,70.78943634,88.36580658,112.4390488,258.8743286,134.5215759,49.00678635,72.0353775,87.55767059
14/12/2018,40.05110931,173.0584717,100.627037,309.7283325,116.0991287,137.0399933,41.32506561,96.54814148,,110.8453369,161.4953003,159.5401917,127.119812,96.60224152,43.72917938,122.0509796,90.33158875,44.48833847,169.7613831,173.8170929,65.85691833,102.0810471,70.40116882,88.50318909,111.5598984,252.0921326,132.1253357,48.99820709,68.9026413,86.51217651
17/12/2018,39.67838287,171.2654419,96.32396698,307.1825256,113.9927368,130.8300018,39.86398315,95.37765503,,109.2844162,157.0459595,155.5398712,125.2005386,93.5406189,43.01650238,118.5087585,89.17869568,43.57765961,167.4459076,170.9098206,64.78055573,99.05799866,67.84838867,84.95903015,110.9861298,245.4811554,128.5163269,48.02820206,66.69747925,85.49493408
18/12/2018,40.19391251,168.5804291,96.17163086,318.7748718,113.8095627,132.3200073,39.7377243,93.07910156,,108.1285324,160.3081818,157.4566803,125.9458618,93.98374939,43.61954117,119.6833878,88.75534821,43.56863785,166.4456482,172.4520721,64.0055542,100.0977478,69.06169128,84.70261383,110.4031219,240.6299591,129.7486572,47.77067566,66.04993439,85.78691864
19/12/2018,38.94018936,167.1298065,94.02963257,310.5057068,112.0328751,131.1600037,38.90796661,91.45907593,,107.9013214,158.2050171,155.1602173,124.1570587,93.80651093,41.63683319,117.1047211,87.6294632,43.18994141,165.936264,168.3748016,63.5233345,99.82817841,66.94567108,84.03407288,110.2735596,238.0996857,128.3793793,47.95094681,64.13354492,85.28774261
20/12/2018,37.95755386,166.6522522,91.1736145,304.1896667,111.3185196,127.7300034,38.32173157,89.04176331,,105.7081223,157.4198303,152.0118103,121.7439804,91.05910492,41.60942078,117.7103806,86.8728714,42.86533356,160.8607025,166.0879669,63.28222656,97.72937775,65.54792023,83.31974792,108.5707703,230.6136169,125.9342575,47.27279663,60.91330338,82.20776367
21/12/2018,36.48117447,162.3724365,86.94669342,295.9302673,109.9631042,122.9100037,37.74451828,88.38864899,,102.9616928,149.6054077,148.6041412,120.5979691,89.38327026,40.96983719,117.5451965,84.81929016,42.89238739,161.2960205,162.8704529,62.77416992,94.57154083,70.2458725,83.31057739,107.4047394,226.7135773,121.5330124,47.14403534,58.85690689,82.06647491
24/12/2018,35.53725815,160.7415619,85.20452881,285.8343506,107.1057358,121.3300018,36.32852936,85.65753174,,99.13841248,146.1468201,146.4373016,116.3029022,86.66809082,39.82772446,112.7273941,82.99084473,41.44070053,157.7116394,158.323349,61.26723862,90.6242218,66.10119629,80.00453186,104.230545,221.5770264,119.0585327,45.53880692,57.10676193,80.83262634
26/12/2018,38.03983307,169.2651825,89.33621979,305.0447998,114.258316,130.8399963,38.30369568,91.08586884,,104.5522537,152.2974396,155.8269348,120.7191315,89.74583435,42.20331955,116.278801,86.43151855,42.32433319,161.1848907,165.0951843,63.72138214,96.8147583,70.86708832,82.50469208,108.4319611,231.4792023,127.3720016,46.73199844,59.2594223,85.15586853
27/12/2018,37.79297638,171.4907227,90.13592529,308.1639404,116.0075455,135.1999969,38.70053482,92.72283936,,105.2339096,154.6156158,157.7159729,122.5824966,91.6714325,42.35864639,116.9211807,87.40428162,42.85632706,162.7408752,169.0307007,64.90971375,97.41165924,71.50770569,84.27217865,109.8200912,233.971405,129.112915,47.34146881,59.81946945,86.26728821
28/12/2018,37.81233978,171.8510895,89.88840485,307.425415,115.0367661,134.6799927,38.57426453,92.1545639,,106.0045013,152.3909302,157.6233673,121.8278198,91.0671463,42.71498108,116.7926941,87.21513367,42.55877304,162.601944,167.8518219,64.9010849,96.6510849,71.18738556,83.5029068,109.4221649,234.2282257,128.0664215,47.44447708,59.54820251,86.77590179
31/12/2018,38.17781067,175.401123,90.74521637,313.3722229,116.3738708,136.9700012,39.07933807,92.27333069,,108.3261261,156.1485748,159.1049957,123.0949249,91.58278656,42.87944412,118.4261703,87.92670441,42.69402695,164.4636078,168.8888702,65.79663849,97.78716278,71.96391296,84.18058777,110.8195572,236.9677582,129.0444641,48.25997162,59.79322052,87.73661041
02/01/2019,38.2213707,172.9052887,91.08792114,314.6451416,115.741951,135.5500031,38.73661423,93.88485718,,107.6543427,160.8035889,159.6513062,122.8247223,92.82355499,43.01650238,117.2331772,89.44889069,42.31531906,163.0650482,169.2523041,65.09053802,97.35389709,71.88626862,83.59447479,108.6170578,231.612381,130.0029449,48.08829498,59.53944016,87.91558075
03/01/2019,34.41424179,170.2743378,89.30995178,302.1005554,111.2818832,130.3999939,37.3278389,92.08672333,,105.0462112,158.4480438,156.1324921,121.1849594,90.97047424,40.6500473,115.3703156,88.17767334,42.05383301,161.9906616,162.8792725,63.75582886,93.77245331,70.61470032,83.00836945,106.6644058,225.2963104,125.3180771,48.25997162,58.91815567,87.46347046
04/01/2019,35.883358,176.0948944,93.33430481,317.8226013,117.3629761,137.9600067,39.00927353,93.99513245,,108.2866058,163.6264954,160.7717438,125.4241638,94.52357483,43.14441299,117.3065948,91.42837524,42.89238739,165.1211853,169.5802612,65.6760788,98.13375092,72.45895386,84.70261383,109.8293533,227.9311523,130.7169342,48.38014603,60.87829208,88.00978088
07/01/2019,35.80348587,178.4645996,93.84092712,318.8233948,117.4362335,142.2200012,39.27284622,95.21649933,,109.2251358,164.5332184,163.9386749,126.1228943,95.19229126,43.34542084,116.5541,91.49193573,42.33334732,166.9179688,169.1902161,64.95276642,98.25889587,73.49755096,84.36376953,109.477684,228.3687286,133.0740356,48.68917847,61.2283287,89.04586029
08/01/2019,36.48601532,180.7532043,94.29975891,330.8919373,118.8466187,145.7200012,39.59096146,94.80090332,,110.0747528,163.9256439,164.7257843,125.8620453,96.54584503,43.61954117,119.261261,91.3194046,42.81124115,167.269928,169.8993378,65.4349823,98.97135162,74.47789764,84.67514038,109.0519867,231.4221191,133.797821,50.11414337,62.45342255,89.66749573
09/01/2019,37.10560608,180.536911,94.47182465,334.0985107,119.304512,145.9900055,39.37282562,96.07313538,,111.3096619,164.9538727,166.4295807,126.4489975,97.23873901,43.86623001,118.3160477,91.16505432,41.99072266,166.9828186,170.4488983,64.93553925,100.3865891,74.34200287,83.29226685,109.8293533,231.7550659,135.372467,49.48355865,63.20597076,89.37550354
10/01/2019,37.22419357,182.6182556,93.92697144,342.6300049,121.7681122,147.0399933,39.30010986,96.22583008,,111.4380951,164.5145111,165.8091888,128.340332,98.125,44.36876678,119.0318298,91.15596008,42.44155502,168.1498566,171.601181,64.13471985,99.741539,74.17700195,83.49373627,111.3007889,232.9250488,135.62677,49.96061325,63.42473984,89.44145203
11/01/2019,36.85873795,180.7081146,94.20418549,342.9118042,120.9804688,147.5500031,39.52733994,95.45400238,,111.2899094,165.3838043,166.1332855,127.9769821,97.85912323,44.70683289,119.0685196,90.72012329,42.68500519,168.9093018,170.3691101,64.49638367,98.97135162,73.80814362,84.04322815,111.4858627,235.5884857,135.0301361,50.32491684,62.75094986,89.32841492
